"x","y","true_label","db_label","km_label","disco_db","disco_km"
-0.454857,0.897445,0,0,0,0.798951235061401,-0.00297428028446006
-0.46486,0.898453,0,0,0,0.798951314039803,-0.00297418764732908
-0.474884,0.899211,0,0,0,0.798951235061401,-0.00297428028446006
-0.484924,0.899716,0,0,0,0.79895132378125,-0.00297417564322956
-0.494974,0.899968,0,0,0,0.79895132378125,-0.00297417564322956
-0.505026,0.899968,0,0,0,0.79895132378125,-0.00297417564322956
-0.515076,0.899716,0,0,0,0.79895132378125,-0.00297417564322956
-0.525116,0.899211,0,0,0,0.7989512350614,-0.00297428028445971
-0.53514,0.898453,0,0,0,0.798951314039803,-0.00297418764732908
-0.545143,0.897445,0,0,0,0.7989512350614,-0.00297428028445971
-0.555116,0.896185,0,0,0,0.798951238784907,-0.00297428038172573
-0.565055,0.894674,0,0,0,0.79895160822862,-0.00297432038032187
-0.574953,0.892915,0,0,0,0.798951238784907,-0.00297428038172573
-0.584803,0.890907,0,0,0,0.79895160822862,-0.00297432038032187
-0.5946,0.888653,0,0,0,0.798951615607923,-0.00297431572914109
-0.604337,0.886153,0,0,0,0.79895160822862,-0.00297432038032187
-0.614008,0.883409,0,0,0,0.798951615607923,-0.00297431572914109
-0.623607,0.880423,0,0,0,0.798951615607923,-0.00297431572914109
-0.633128,0.877196,0,0,0,0.798951615384187,-0.00297431600484512
-0.642565,0.873732,0,0,0,0.798951478512084,-0.00297440258825583
-0.651912,0.870031,0,0,1,0.798951615384187,-0.00302232362684976
-0.661163,0.866096,0,0,1,0.798951478512084,-0.00302222346187528
-0.670312,0.861931,0,0,1,0.798951514169361,-0.00302220485908742
-0.679353,0.857537,0,0,1,0.798951514169361,-0.00302220485908742
-0.688282,0.852916,0,0,1,0.798951514169361,-0.00302220485908742
-0.697091,0.848074,0,0,1,0.798951462445375,-0.00302223208354239
-0.705776,0.843011,0,0,1,0.79895153106932,-0.00302218369854689
-0.714331,0.837731,0,0,1,0.798951462445375,-0.00302223208354239
-0.72275,0.832238,0,0,1,0.79895153106932,-0.00302218369854689
-0.731029,0.826536,0,0,1,0.798951423819839,-0.00302225626517379
-0.739162,0.820627,0,0,1,0.798951293944367,-0.00302228807516136
-0.747144,0.814515,0,0,1,0.798951423819839,-0.00302225626517379
-0.75497,0.808205,0,0,1,0.798951293944367,-0.00302228807516136
-0.762634,0.801701,0,0,1,0.798951662591619,-0.00302207781454349
-0.770133,0.795005,0,0,1,0.798951675049063,-0.00302206221649731
-0.777461,0.788124,0,0,1,0.798951658510424,-0.00302208292463208
-0.784614,0.78106,0,0,1,0.798951675049063,-0.00302206221649731
-0.791587,0.773819,0,0,1,0.798950603440584,-0.00302229811118435
-0.798376,0.766405,0,0,1,0.798951644235292,-0.00302210079861552
-0.804977,0.758822,0,0,1,0.798950603440584,-0.00302229811118435
-0.811385,0.751077,0,0,1,0.798951592345179,-0.00302216577055382
-0.817596,0.743172,0,0,1,0.79895181998462,-0.00302200241935432
-0.823607,0.735114,0,0,1,0.798951592345179,-0.00302216577055382
-0.829413,0.726908,0,0,1,0.79895181998462,-0.00302200241935432
-0.835011,0.718558,0,0,1,0.798951819209545,-0.00302200338983065
-0.840398,0.71007,0,0,1,0.798951412325684,-0.00302225895678214
-0.845569,0.701449,0,0,1,0.798951819209545,-0.00302200338983065
-0.850523,0.692701,0,0,1,0.798951412325684,-0.00302225895678214
-0.855255,0.683832,0,0,1,0.798951936708556,-0.00302189557796411
-0.859762,0.674846,0,0,1,0.798951928233594,-0.00302190618952284
-0.864042,0.66575,0,0,1,0.798951936708556,-0.00302189557796411
-0.868093,0.656549,0,0,1,0.798951928233594,-0.00302190618952284
-0.871911,0.64725,0,0,1,0.798951884819287,-0.00302194538906876
-0.875494,0.637857,0,0,1,0.79895193686335,-0.00302189538414545
-0.878839,0.628377,0,0,1,0.798951884819287,-0.00302194538906876
-0.881946,0.618817,0,0,1,0.79895193686335,-0.00302189538414545
-0.884811,0.609181,0,0,1,0.798951417904963,-0.00302225752857006
-0.887433,0.599476,0,0,1,0.79895193686335,-0.00302189538414545
-0.889811,0.589708,0,0,1,0.798951417904963,-0.00302225752857006
-0.891942,0.579884,0,0,1,0.798951928071787,-0.00302190639212394
-0.893826,0.570009,0,0,1,0.798951953433723,-0.00302187463626604
-0.895461,0.56009,0,0,1,0.798951928071787,-0.00302190639212394
-0.896846,0.550133,0,0,1,0.798951953433723,-0.00302187463626604
-0.89798,0.540145,0,0,1,0.798951951777675,-0.00302187670981485
-0.898864,0.530131,0,0,1,0.798951913944599,-0.00302191864093912
-0.899495,0.520098,0,0,1,0.79895193740469,-0.00302189470632958
-0.899874,0.510052,0,0,1,0.798951913944599,-0.00302191864093912
-0.9,0.5,0,0,1,0.79895193740469,-0.00302189470632958
-0.899874,0.489948,0,0,1,0.798951913944599,-0.00302191864093912
-0.899495,0.479902,0,0,1,0.79895193740469,-0.00302189470632958
-0.898864,0.469869,0,0,1,0.798951913944599,-0.00302191864093912
-0.89798,0.459855,0,0,1,0.798951951777675,-0.00302187670981485
-0.896846,0.449867,0,0,1,0.798951953433723,-0.00302187463626604
-0.895461,0.43991,0,0,1,0.798951928071787,-0.00302190639212394
-0.893826,0.429991,0,0,1,0.798951953433723,-0.00302187463626604
-0.891942,0.420116,0,0,1,0.798951928071787,-0.00302190639212394
-0.889811,0.410292,0,0,1,0.798951417904963,-0.00302225752857006
-0.887433,0.400524,0,0,1,0.79895193686335,-0.00302189565414296
-0.884811,0.390819,0,0,1,0.798951417904963,-0.00302225752857006
-0.881946,0.381183,0,0,1,0.79895193686335,-0.00302189565414296
-0.878839,0.371623,0,0,1,0.798951884819287,-0.00302194538906876
-0.875494,0.362143,0,0,1,0.79895193686335,-0.00302189565414296
-0.871911,0.35275,0,0,3,0.798951884819287,-0.00302268662322111
-0.868093,0.343451,0,0,3,0.798951928233594,-0.00302272935512071
-0.864042,0.33425,0,0,3,0.798951936708556,-0.00302271874357547
-0.859762,0.325154,0,0,3,0.798951928233594,-0.00302272935512071
-0.855255,0.316168,0,0,3,0.798951936708556,-0.00302271874357547
-0.850523,0.307299,0,0,3,0.798951412325684,-0.00302234747177672
-0.845569,0.298551,0,0,3,0.798951819209545,-0.00302262387579333
-0.840398,0.28993,0,0,3,0.798951412325684,-0.00302234747177672
-0.835011,0.281442,0,0,3,0.798951819209545,-0.00302262387579333
-0.829413,0.273092,0,0,3,0.79895181998462,-0.00302262290531756
-0.823607,0.264886,0,0,3,0.798951592345179,-0.00302244826317007
-0.817596,0.256828,0,0,3,0.79895181998462,-0.00302262290531756
-0.811385,0.248923,0,0,3,0.798951592345179,-0.00302244826317007
-0.804977,0.241178,0,0,3,0.798950603440585,-0.00302229811118435
-0.798376,0.233595,0,0,3,0.798951644235292,-0.00302238329126007
-0.791587,0.226181,0,0,3,0.798950603440585,-0.00302229811118435
-0.784614,0.21894,0,0,3,0.798951675049063,-0.00302234470915775
-0.777461,0.211876,0,0,3,0.798951658510424,-0.00302236541728406
-0.770133,0.204995,0,0,3,0.798951675049063,-0.00302234470915775
-0.762634,0.198299,0,0,3,0.798951662591619,-0.0030223603071973
-0.75497,0.191795,0,0,3,0.798951293944367,-0.00302231558685829
-0.747144,0.185485,0,0,3,0.798951423819839,-0.00302235045001401
-0.739162,0.179373,0,0,3,0.798951293944367,-0.00302231558685829
-0.731029,0.173464,0,0,3,0.798951423819839,-0.00302235045001401
-0.72275,0.167762,0,0,3,0.79895153106932,-0.00302221616230785
-0.714331,0.162269,0,0,3,0.798951462445376,-0.00302230208675689
-0.705776,0.156989,0,0,3,0.79895153106932,-0.00302221616230785
-0.697091,0.151926,0,0,3,0.798951462445376,-0.00302230208675689
-0.688282,0.147084,0,0,3,0.798951514169361,-0.00302223732284869
-0.679353,0.142463,0,0,3,0.798951514169361,-0.00302223732284869
-0.670312,0.138069,0,0,3,0.798951514169361,-0.00302223732284869
-0.661163,0.133904,0,0,3,0.798951478512084,-0.00302228196953596
-0.651912,0.129969,0,0,3,0.798951615384187,-0.00302211059114167
-0.642565,0.126268,0,0,3,0.798951478512084,-0.00302228196953596
-0.633128,0.122804,0,0,3,0.798951615384187,-0.00302211059114167
-0.623607,0.119577,0,0,3,0.798951615607923,-0.00302211031099884
-0.614008,0.116591,0,0,3,0.798951615607923,-0.00302211031099884
-0.604337,0.113847,0,0,3,0.79895160822862,-0.00302211955067234
-0.5946,0.111347,0,0,3,0.798951615607923,-0.00302211031099884
-0.584803,0.109093,0,0,3,0.79895160822862,-0.00302211955067234
-0.574953,0.107085,0,0,3,0.798951238784907,-0.00302230139682486
-0.565055,0.105326,0,0,3,0.79895160822862,-0.00302211955067234
-0.555116,0.103815,0,0,3,0.798951238784907,-0.00302230139682486
-0.545143,0.102555,0,0,3,0.7989512350614,-0.00302230129735958
-0.53514,0.101547,0,0,3,0.798951314039803,-0.00302220716973499
-0.525116,0.100789,0,0,3,0.7989512350614,-0.00302230129735958
-0.515076,0.100284,0,0,3,0.79895132378125,-0.00302219497241132
-0.505026,0.100032,0,0,3,0.79895132378125,-0.00302219497241132
-0.494974,0.100032,0,0,3,0.79895132378125,-0.00302219497241132
-0.484924,0.100284,0,0,3,0.79895132378125,-0.00302219497241132
-0.474884,0.100789,0,0,3,0.798951235061401,-0.00302230129735958
-0.46486,0.101547,0,0,3,0.798951314039803,-0.00302220716973482
-0.454857,0.102555,0,0,3,0.798951235061401,-0.00302230129735958
-0.444884,0.103815,0,0,3,0.798951238784907,-0.00302230139682486
-0.434945,0.105326,0,0,3,0.79895160822862,-0.00302234881212972
-0.425047,0.107085,0,0,3,0.798951238784907,-0.00302230139682486
-0.415197,0.109093,0,0,3,0.79895160822862,-0.00302234881212972
-0.4054,0.111347,0,0,3,0.798951615607923,-0.00302234401443837
-0.395663,0.113847,0,0,3,0.79895160822862,-0.00302234881212972
-0.385992,0.116591,0,0,3,0.798951615607923,-0.00302234401443837
-0.376393,0.119577,0,0,3,0.798951615607923,-0.00302234401443837
-0.366872,0.122804,0,0,3,0.798951615384187,-0.00302234429457919
-0.357435,0.126268,0,0,2,0.798951478512084,-0.00297419717765008
-0.348088,0.129969,0,0,2,0.798951615384187,-0.00297429533645369
-0.338837,0.133904,0,0,2,0.798951478512084,-0.00297419717765008
-0.329688,0.138069,0,0,2,0.798951514169361,-0.00297417886955697
-0.320647,0.142463,0,0,2,0.798951514169361,-0.00297417886955697
-0.311718,0.147084,0,0,2,0.798951514169361,-0.00297417886955697
-0.302909,0.151926,0,0,2,0.798951462445376,-0.00297420707691692
-0.294224,0.156989,0,0,2,0.79895153106932,-0.00297415804422931
-0.285669,0.162269,0,0,2,0.798951462445376,-0.00297420707691692
-0.27725,0.167762,0,0,2,0.79895153106932,-0.00297415804422931
-0.268971,0.173464,0,0,2,0.798951423819839,-0.00297423385029632
-0.260838,0.179373,0,0,2,0.798951293944367,-0.00297426673330274
-0.252856,0.185485,0,0,2,0.798951423819839,-0.00297423385029632
-0.24503,0.191795,0,0,2,0.798951293944367,-0.00297426673330274
-0.237366,0.198299,0,0,2,0.798951662591619,-0.00297405822753858
-0.229867,0.204995,0,0,2,0.798951675049063,-0.00297404287658855
-0.222539,0.211876,0,0,2,0.798951658510424,-0.00297406325667761
-0.215386,0.21894,0,0,2,0.798951675049063,-0.00297404287658855
-0.208413,0.226181,0,0,2,0.798950603440585,-0.0029742772512858
-0.201624,0.233595,0,0,2,0.798951644235292,-0.00297408084751119
-0.195023,0.241178,0,0,2,0.798950603440585,-0.0029742772512858
-0.188615,0.248923,0,0,2,0.798951592345179,-0.00297414479019675
-0.182404,0.256828,0,0,2,0.79895181998462,-0.00297398402768393
-0.176393,0.264886,0,0,2,0.798951592345179,-0.00297414479019675
-0.170587,0.273092,0,0,2,0.79895181998462,-0.00297398402768393
-0.164989,0.281442,0,0,2,0.798951819209546,-0.00297398498278529
-0.159602,0.28993,0,0,2,0.798951412325684,-0.00297423664687924
-0.154431,0.298551,0,0,2,0.798951819209546,-0.00297398498278529
-0.149477,0.307299,0,0,2,0.798951412325684,-0.00297423664687924
-0.144745,0.316168,0,0,2,0.798951936708556,-0.00297387887912825
-0.140238,0.325154,0,0,2,0.798951928233594,-0.00297388932258469
-0.135958,0.33425,0,0,2,0.798951936708556,-0.00297387887912825
-0.131907,0.343451,0,0,2,0.798951928233594,-0.00297388932258469
-0.128089,0.35275,0,0,2,0.798951884819287,-0.00297392790103428
-0.124506,0.362143,0,0,2,0.79895193686335,-0.0029738786883801
-0.121161,0.371623,0,0,2,0.798951884819287,-0.00297392790103428
-0.118054,0.381183,0,0,2,0.79895193686335,-0.0029738786883801
-0.115189,0.390819,0,0,2,0.798951417904963,-0.00297423517117781
-0.112567,0.400524,0,0,2,0.79895193686335,-0.0029738786883801
-0.110189,0.410292,0,0,2,0.798951417904963,-0.00297423517117781
-0.108058,0.420116,0,0,2,0.798951928071787,-0.00297388952197633
-0.106174,0.429991,0,0,2,0.798951953433723,-0.00297385826917708
-0.104539,0.43991,0,0,2,0.798951928071787,-0.00297388952197633
-0.103154,0.449867,0,0,2,0.798951953433723,-0.00297385826917708
-0.10202,0.459855,0,0,2,0.798951951777675,-0.00297386030987851
-0.101136,0.469869,0,0,2,0.798951913944599,-0.00297390157670944
-0.100505,0.479902,0,0,2,0.79895193740469,-0.00297387802130382
-0.100126,0.489948,0,0,2,0.798951913944599,-0.00297390157670944
-0.2,0.5,1,1,2,0.849212272303207,-0.00321076420044766
-0.200095,0.507539,1,1,2,0.849212272303207,-0.00321076420044766
-0.200379,0.515073,1,1,2,0.849210013662086,-0.00321104585258497
-0.200852,0.522598,1,1,2,0.849212257200987,-0.00321078309835506
-0.201515,0.530109,1,1,2,0.849210013662086,-0.00321104585258497
-0.202366,0.5376,1,1,2,0.849212257200987,-0.00321078309835506
-0.203404,0.545068,1,1,2,0.849212263335078,-0.00321077542256428
-0.204631,0.552507,1,1,2,0.849212263335078,-0.00321077542256428
-0.206043,0.559913,1,1,2,0.849212259757962,-0.00321077989872713
-0.207642,0.567281,1,1,2,0.849211027370233,-0.00321107282102741
-0.209425,0.574607,1,1,2,0.849212259757962,-0.00321077989872713
-0.211392,0.581886,1,1,2,0.849211027370233,-0.00321107282102741
-0.213541,0.589112,1,1,2,0.84921205804171,-0.00321103231288103
-0.215871,0.596283,1,1,2,0.84921205804171,-0.00321103231288103
-0.21838,0.603393,1,1,2,0.84921205804171,-0.00321103231288103
-0.221067,0.610437,1,1,0,0.849211929676979,-0.00321104918921373
-0.22393,0.617412,1,1,0,0.849212113827975,-0.00321101822427674
-0.226968,0.624313,1,1,0,0.849211929676979,-0.00321104918921373
-0.230178,0.631135,1,1,0,0.849212113827975,-0.00321101822427674
-0.233559,0.637874,1,1,0,0.849212148623932,-0.00321097468296189
-0.237108,0.644526,1,1,0,0.849212148623932,-0.00321097468296189
-0.240823,0.651087,1,1,0,0.849212148623932,-0.00321097468296189
-0.244702,0.657552,1,1,0,0.84921212939338,-0.00321099874677927
-0.248742,0.663918,1,1,0,0.849212089324031,-0.00321104888685756
-0.25294,0.670181,1,1,0,0.84921212939338,-0.00321099874677927
-0.257295,0.676336,1,1,0,0.849212089324031,-0.00321104888685756
-0.261803,0.682379,1,1,0,0.849212140506895,-0.0032109848400753
-0.266461,0.688307,1,1,0,0.849207360799119,-0.00321103271655702
-0.271267,0.694117,1,1,0,0.849212140506895,-0.0032109848400753
-0.276218,0.699804,1,1,0,0.849207360799119,-0.00321103271655702
-0.281309,0.705364,1,1,0,0.84921191197311,-0.00321105496836756
-0.286539,0.710795,1,1,0,0.849212576274352,-0.00321060409114794
-0.291904,0.716093,1,1,0,0.84921191197311,-0.00321105496836756
-0.2974,0.721254,1,1,0,0.849212576274352,-0.00321060409114794
-0.303024,0.726275,1,1,0,0.849211044449406,-0.00321105051249776
-0.308773,0.731154,1,1,0,0.849212576274352,-0.00321060409114794
-0.314642,0.735887,1,1,0,0.849211044449406,-0.00321105051249776
-0.320629,0.74047,1,1,0,0.849212616896785,-0.00321055325892701
-0.326728,0.744902,1,1,0,0.849212638812216,-0.00321052583540758
-0.332937,0.749179,1,1,0,0.849212638812216,-0.00321052583540758
-0.339252,0.753298,1,1,0,0.849212558801826,-0.00321062595510602
-0.345668,0.757258,1,1,0,0.849212636042145,-0.00321052930169025
-0.352182,0.761055,1,1,0,0.849212558801826,-0.00321062595510602
-0.358789,0.764687,1,1,0,0.849212636042145,-0.00321052930169025
-0.365485,0.768152,1,1,0,0.84921264358793,-0.00321051985939491
-0.372266,0.771448,1,1,0,0.84921264358793,-0.00321051985939491
-0.379128,0.774572,1,1,0,0.84921264358793,-0.00321051985939491
-0.386066,0.777523,1,1,0,0.849212628546999,-0.00321053868062064
-0.393076,0.780299,1,1,0,0.84921228486831,-0.00321076843679556
-0.400154,0.782897,1,1,0,0.849212628546999,-0.00321053868062064
-0.407295,0.785317,1,1,0,0.84921228486831,-0.00321076843679556
-0.414494,0.787557,1,1,0,0.849212628546999,-0.00321053868062064
-0.421748,0.789614,1,1,0,0.84921260589649,-0.00321056702396696
-0.42905,0.79149,1,1,0,0.849212014752617,-0.0032109579457847
-0.436398,0.79318,1,1,0,0.849212607788915,-0.00321056465591217
-0.443786,0.794686,1,1,0,0.849212014752617,-0.0032109579457847
-0.451209,0.796006,1,1,0,0.849212607788915,-0.00321056465591217
-0.458663,0.797138,1,1,0,0.849212490878868,-0.00321065908736403
-0.466143,0.798083,1,1,0,0.849212556979998,-0.00321062823482221
-0.473645,0.79884,1,1,0,0.849212490878868,-0.00321065908736403
-0.481163,0.799408,1,1,0,0.849212556979998,-0.00321062823482221
-0.488693,0.799787,1,1,0,0.849212574459247,-0.00321060636244922
-0.49623,0.799976,1,1,0,0.849212574459247,-0.00321060636244922
-0.50377,0.799976,1,1,0,0.849212574459247,-0.00321060636244922
-0.511307,0.799787,1,1,0,0.849212574459247,-0.00321060636244922
-0.518837,0.799408,1,1,0,0.849212556979998,-0.00321062823482221
-0.526355,0.79884,1,1,0,0.849212490878868,-0.00321065908736403
-0.533857,0.798083,1,1,0,0.849212556979998,-0.00321062823482221
-0.541337,0.797138,1,1,0,0.849212490878868,-0.00321065908736403
-0.548791,0.796006,1,1,0,0.849212607788915,-0.00321065299499224
-0.556214,0.794686,1,1,0,0.849212014752617,-0.0032109579457847
-0.563602,0.79318,1,1,0,0.849212607788915,-0.00321065299499224
-0.57095,0.79149,1,1,0,0.849212014752617,-0.0032109579457847
-0.578252,0.789614,1,1,0,0.84921260589649,-0.00321065536304723
-0.585506,0.787557,1,1,0,0.849212628546999,-0.00321067810300538
-0.592705,0.785317,1,1,0,0.84921228486831,-0.00321076843679556
-0.599846,0.782897,1,1,0,0.849212628546999,-0.00321067810300538
-0.606924,0.780299,1,1,0,0.84921228486831,-0.00321076843679556
-0.613934,0.777523,1,1,1,0.849212628546999,-0.00326331079771644
-0.620872,0.774572,1,1,1,0.84921264358793,-0.00326329167370853
-0.627734,0.771448,1,1,1,0.84921264358793,-0.00326329167370853
-0.634515,0.768152,1,1,1,0.84921264358793,-0.00326329167370853
-0.641211,0.764687,1,1,1,0.849212636042145,-0.00326330126790501
-0.647818,0.761055,1,1,1,0.849212558801826,-0.00326334489908946
-0.654332,0.757258,1,1,1,0.849212636042145,-0.00326330126790501
-0.660748,0.753298,1,1,1,0.849212558801826,-0.00326334489908946
-0.667063,0.749179,1,1,1,0.849212638812216,-0.00326329774585944
-0.673272,0.744902,1,1,1,0.849212638812216,-0.00326329774585944
-0.679371,0.74047,1,1,1,0.849212616896785,-0.00326331908181599
-0.685358,0.735887,1,1,1,0.849211044449406,-0.00326290581258248
-0.691227,0.731154,1,1,1,0.849212576274352,-0.00326333645273829
-0.696976,0.726275,1,1,1,0.849211044449406,-0.00326290581258248
-0.7026,0.721254,1,1,1,0.849212576274352,-0.00326333645273829
-0.708096,0.716093,1,1,1,0.84921191197311,-0.00326295165511157
-0.713461,0.710795,1,1,1,0.849212576274352,-0.00326333645273829
-0.718691,0.705364,1,1,1,0.84921191197311,-0.00326295165511157
-0.723782,0.699804,1,1,1,0.849207360799119,-0.00326286357574539
-0.728733,0.694117,1,1,1,0.849212140506895,-0.0032627583141201
-0.733539,0.688307,1,1,1,0.849207360799119,-0.00326286357574539
-0.738197,0.682379,1,1,1,0.849212140506895,-0.0032627583141201
-0.742705,0.676336,1,1,1,0.849212089324031,-0.0032628233913341
-0.74706,0.670181,1,1,1,0.84921212939338,-0.00326277244456578
-0.751258,0.663918,1,1,1,0.849212089324031,-0.0032628233913341
-0.755298,0.657552,1,1,1,0.84921212939338,-0.00326277244456578
-0.759177,0.651087,1,1,1,0.849212148623932,-0.00326274799359152
-0.762892,0.644526,1,1,1,0.849212148623932,-0.00326274799359152
-0.766441,0.637874,1,1,1,0.849212148623932,-0.00326274799359152
-0.769822,0.631135,1,1,1,0.849212113827975,-0.00326279223543135
-0.773032,0.624313,1,1,1,0.849211929676979,-0.00326294091832016
-0.77607,0.617412,1,1,1,0.849212113827975,-0.00326279223543135
-0.778933,0.610437,1,1,1,0.849211929676979,-0.00326294091832016
-0.78162,0.603393,1,1,1,0.84921205804171,-0.00326286316570271
-0.784129,0.596283,1,1,1,0.84921205804171,-0.00326286316570271
-0.786459,0.589112,1,1,1,0.84921205804171,-0.00326286316570271
-0.788608,0.581886,1,1,1,0.849211027370233,-0.00326290494536889
-0.790575,0.574607,1,1,1,0.849212259757962,-0.00326260669054377
-0.792358,0.567281,1,1,1,0.849211027370233,-0.00326290494536889
-0.793957,0.559913,1,1,1,0.849212259757962,-0.00326260669054377
-0.795369,0.552507,1,1,1,0.849212263335078,-0.00326260214236502
-0.796596,0.545068,1,1,1,0.849212263335078,-0.00326260214236502
-0.797634,0.5376,1,1,1,0.849212257200987,-0.00326260994164864
-0.798485,0.530109,1,1,1,0.849210013662086,-0.00326287736742859
-0.799148,0.522598,1,1,1,0.849212257200987,-0.00326260994164864
-0.799621,0.515073,1,1,1,0.849210013662086,-0.00326287736742859
-0.799905,0.507539,1,1,1,0.849212272303207,-0.00326259073969969
-0.8,0.5,1,1,1,0.849212272303207,-0.00326259073969969
-0.799905,0.492461,1,1,1,0.849212272303207,-0.00326259073969969
-0.799621,0.484927,1,1,1,0.849210013662087,-0.00326287736742947
-0.799148,0.477402,1,1,1,0.849212257200987,-0.00326260994164864
-0.798485,0.469891,1,1,1,0.849210013662087,-0.00326287736742947
-0.797634,0.4624,1,1,1,0.849212257200987,-0.00326260994164864
-0.796596,0.454932,1,1,1,0.849212263335078,-0.00326260214236502
-0.795369,0.447493,1,1,1,0.849212263335078,-0.00326260214236502
-0.793957,0.440087,1,1,1,0.849212259757962,-0.00326260669054377
-0.792358,0.432719,1,1,1,0.849211027370232,-0.00326290494536871
-0.790575,0.425393,1,1,1,0.849212259757962,-0.00326260669054377
-0.788608,0.418114,1,1,1,0.849211027370232,-0.00326290494536871
-0.786459,0.410888,1,1,1,0.84921205804171,-0.00326286316570271
-0.784129,0.403717,1,1,1,0.84921205804171,-0.00326286316570271
-0.78162,0.396607,1,1,1,0.84921205804171,-0.00326286316570271
-0.778933,0.389563,1,1,3,0.849211929676979,-0.00326288221939784
-0.77607,0.382588,1,1,3,0.849212113827975,-0.00326284885008379
-0.773032,0.375687,1,1,3,0.849211929676979,-0.00326288221939784
-0.769822,0.368865,1,1,3,0.849212113827975,-0.00326284885008379
-0.766441,0.362126,1,1,3,0.849212148623932,-0.00326280460824842
-0.762892,0.355474,1,1,3,0.849212148623932,-0.00326280460824842
-0.759177,0.348913,1,1,3,0.849212148623932,-0.00326280460824842
-0.755298,0.342448,1,1,3,0.84921212939338,-0.00326282905922026
