"x1","x2","true_label","db_label","km_label","disco_db","disco_km"
0.604297109921231,0.82649158363917,0,1,1,0.70941249306577,0.434364914015526
0.524822532430625,0.882689558606412,0,1,1,0.719856553061306,0.446600917421579
0.62008189733575,0.752434965400596,0,1,1,0.715159833423793,0.437318695742636
0.508545613807026,0.852289881881627,0,1,1,0.719856553061306,0.446600917421579
0.544905749025065,0.926580004855623,0,1,1,0.717744186683456,0.444126121010485
0.509997389572461,0.905726761972571,0,1,1,0.719856553061306,0.446600917421579
0.436267391780193,0.838110056622276,0,1,1,0.718663441597846,0.445203097422754
0.535592566497786,0.926192669377764,0,1,1,0.718350559421394,0.444836532372534
0.470094938725845,0.855403000640012,0,1,1,0.71955549664471,0.446248207140285
0.423387102297599,0.885362926258061,0,1,1,0.715104077520782,0.441033034153397
0.413489486349655,0.97603931627402,0,1,1,0.689324545347383,0.419335203180218
0.414211602970297,0.910377643825466,0,1,1,0.718386418636004,0.444878544144995
0.36515498449871,0.97412337513834,0,1,1,0.717845134977897,0.444244389545436
0.19126468463183,0.925531219954321,0,1,1,0.71714535295996,0.443424542172036
0.335267632773829,0.86825311362835,0,1,1,0.714955844371266,0.440859367847081
0.28262334139787,0.91118806617856,0,1,1,0.719987199104494,0.446753979107372
0.290074390226727,0.905336548651226,0,1,1,0.720032140005062,0.446806630759379
0.289607004171741,0.941255050806532,0,1,1,0.7201476234445,0.446941928312141
0.310089805213329,0.953931866407338,0,1,1,0.7201476234445,0.446941928312141
0.18321877148124,0.967925843486475,0,1,1,0.719354853797637,0.4460131389234
0.264093303008507,0.967843997038344,0,1,1,0.71951293467781,0.44619834258836
0.195052925867541,1.07859342869288,0,1,1,0.670256839030997,0.404875255582624
0.209400929306899,0.918222957670108,0,1,1,0.719053879759511,0.445660525154691
0.182657153020359,0.969882213724591,0,1,1,0.719354853797637,0.4460131389234
0.151748999567704,1.01073768737377,0,1,1,0.717640598770366,0.44400475996335
0.0425820757406756,1.07692435189235,0,1,1,0.71427705662207,0.440064116841754
0.0692195197160436,1.00170442017576,0,1,1,0.717766759970062,0.44415256731699
0.0838627880852567,1.06056861721184,0,1,1,0.701637863887574,0.428964319793305
-0.0160546684050583,0.917272138555188,0,1,1,0.67926375943958,0.411623247632119
-0.0165993787771134,1.07226225718987,0,1,1,0.701637863887574,0.428964319793305
0.0185077629325046,0.965416422337684,0,1,1,0.717916932639777,0.444328505917392
0.0067874374081708,0.985678361070181,0,1,1,0.717916932639777,0.444328505917392
-0.0294985005582712,0.943140143796842,0,1,1,0.712471391367055,0.437948643910729
-0.118017653917063,1.00397179121155,0,1,1,0.715255346051403,0.44121025663744
-0.149727067601461,1.08476919118816,0,1,1,0.702449557823182,0.429605274631413
-0.040069740934115,1.11439177873101,0,1,1,0.606239143421238,0.358473752570331
-0.123724652729225,0.936781983654059,0,1,1,0.712471391367055,0.437948643910729
-0.153053612914038,1.01181993005453,0,1,1,0.716768091316746,0.442982551724517
-0.184305346756892,1.05340941355009,0,1,1,0.715255346051403,0.44121025663744
-0.258682616164326,0.970223517602859,0,1,1,0.719654153329286,0.446363790881571
-0.188983529552944,0.964684998134246,0,1,1,0.717180078945635,0.443465226281395
-0.250959956136021,0.955508529130495,0,1,1,0.719316657416377,0.445968388984066
-0.269653653120061,0.995361215567963,0,1,1,0.719316657416377,0.445968388984066
-0.234145545554888,1.02963401228987,0,1,1,0.717731703123866,0.444111495579596
-0.259896418009506,0.988009839088004,0,1,1,0.719654153329286,0.446363790881571
-0.251417666300583,0.963080634580594,0,1,1,0.719588280924079,0.446286616394367
-0.364727884942211,0.924999109104417,0,1,1,0.713111797074045,0.438698927460932
-0.32814591213344,0.957613502167966,0,1,1,0.717100302410975,0.443371762058646
-0.310691639348034,0.897408063519132,0,1,1,0.714126161526861,0.439887331865439
-0.455201392957477,0.902699777160704,0,1,1,0.717800078399181,0.444191602367762
-0.461938699311511,0.962858473975138,0,1,1,0.71682924170704,0.443054194015373
-0.494536907482668,0.921099998548813,0,1,1,0.717800078399181,0.444191602367762
-0.529766890483307,0.901617059740649,0,1,1,0.715456357164179,0.441445756305351
-0.471460211162154,0.866957315142711,0,1,1,0.716960624341893,0.443208118673815
-0.461240909329804,0.916069717012647,0,1,1,0.717668347277487,0.444037269430721
-0.45207508607503,0.925657539427263,0,1,1,0.717800078399181,0.444191602367762
-0.477880369579307,0.804460339243112,0,1,1,0.677273865496401,0.410111601314858
-0.598037266591679,0.839333356107764,0,1,1,0.715493038426789,0.441488731168998
-0.472968096156322,0.827275550795271,0,1,1,0.713697023474346,0.439384564294737
-0.615994879064687,0.783800948784146,0,1,1,0.716021995985101,0.442108444813685
-0.594385521236257,0.750317046254177,0,1,1,0.713631997532417,0.439308381503056
-0.637512435621285,0.787311838776902,0,1,1,0.715990792336992,0.442071887388248
-0.638981565324666,0.807038524741843,0,1,1,0.716021995985101,0.442108444813685
-0.639637486635454,0.834590306313429,0,1,1,0.716021995985101,0.442108444813685
-0.658983644497174,0.651437631499024,0,1,1,0.71721439453638,0.44591971112448
-0.681795280610261,0.697588350762314,0,1,1,0.716614126291089,0.445217575497519
-0.69043344960667,0.70262814778895,0,1,1,0.717933365671591,0.446760693889682
-0.735095953119408,0.620211872739869,0,1,1,0.71721439453638,0.44591971112448
-0.750706163199187,0.650700441592606,0,1,1,0.719252964991293,0.448304233303842
-0.822898864110931,0.633910970457783,0,1,1,0.719366736564766,0.448437312265952
-0.772980309489757,0.620902440989265,0,1,1,0.719366736564766,0.448437312265952
-0.79318072632414,0.531549486877972,0,1,1,0.711236230484872,0.438927034104986
-0.645797047598896,0.635337488787235,0,1,1,0.711986716185525,0.439804879555061
-0.861993655591458,0.576468069449215,0,1,1,0.719825319757422,0.448973718447713
-0.799668364394797,0.667216121905194,0,1,1,0.718140054671518,0.447002458653499
-0.893497224384174,0.613853897172918,0,1,1,0.712050098475887,0.439879018016541
-0.904258557104181,0.483988967874367,0,1,1,0.721039657241205,0.450394132766156
-0.836053153779482,0.543947103396427,0,1,1,0.718677216204217,0.447630778163151
-0.903297301825122,0.491461049987945,0,1,1,0.720969288712055,0.450311822479512
-0.864354148063619,0.547454252495648,0,1,1,0.719974543540682,0.449148265969489
-0.896089433962752,0.48736068807407,0,1,1,0.721039657241205,0.450394132766156
-0.915384713824619,0.438307487381879,0,1,1,0.721039657241205,0.450394132766156
-0.995566384093505,0.469322795552271,0,1,1,0.708798536428321,0.436075655811763
-0.964803680843942,0.436078738115052,0,1,1,0.718709236563017,0.447668232476082
-0.903422581164162,0.401072374993756,0,1,1,0.717907397368548,0.446730318685128
-0.892443895550661,0.490970757269851,0,1,1,0.720797225692219,0.450110559831925
-0.953485971230477,0.344006543853921,0,1,1,0.718873194344097,0.447860014400774
-0.936443229901002,0.327271410061199,0,1,1,0.71892781801462,0.447923907877482
-0.887489874352673,0.253692883536969,0,1,1,0.707169552233741,0.434170227950564
-0.878410068308477,0.308995226333143,0,1,1,0.716913573946142,0.44556784034773
-1.01160455046099,0.335432948918776,0,1,1,0.71690418331811,0.445556856101015
-0.968535533228867,0.167109988750934,0,1,1,0.719843999427007,0.448995568115122
-0.908087382951674,0.237820045057736,0,1,1,0.715924310004241,0.444410695248809
-0.996711142665275,0.170773420702178,0,1,1,0.719939997311539,0.44910785713819
-0.980477860957992,0.281383266034139,0,1,1,0.719599628217377,0.448709726353825
-0.986354779033365,0.256518604239432,0,1,1,0.71690418331811,0.445556856101015
-1.03019183190502,0.184602543285573,0,1,1,0.719939997311539,0.44910785713819
-1.01136231682992,0.218523250294665,0,1,1,0.719905142186127,0.449067086989968
-0.993480888825428,0.0828040266173724,0,1,1,0.719287146120342,0.44834421507643
-1.01514162780773,0.152759990685265,0,1,1,0.719905142186127,0.449067086989968
-0.940776352394718,0.054987536460461,0,1,1,0.715715985030349,0.444167016881174
-1.02204980362352,0.0792592482399451,0,1,1,0.71920609507988,0.448249409423196
-1.02076946987654,0.0271867315008518,0,1,1,0.719287146120342,0.44834421507643
-0.964934601032013,0.00715579811315745,0,1,1,0.712266837316834,0.440132538110548
-1.05281842065855,0.0273057579164767,0,1,1,0.712266837316834,0.440132538110548
-0.00203492375756075,0.434808942317756,1,2,1,0.700098128915849,-0.406192370332965
-0.0773549709769976,0.466371324470066,1,2,1,0.695785688073248,-0.40924694858925
0.059247459215281,0.466393836351798,1,2,1,0.695073088257431,-0.409748672744105
-0.0116824466095266,0.416615253948961,1,2,1,0.700312217167772,-0.406039904603402
-0.0198379197967411,0.420994860149663,1,2,1,0.700297189607045,-0.406050609230909
-0.0563608017541442,0.378828556226629,1,2,1,0.698951342238364,-0.407007738583751
0.00760325344011775,0.454747277632865,1,2,1,0.700297189607045,-0.406050609230909
-0.0291422254832703,0.388653083799777,1,2,1,0.700312217167772,-0.406039904603402
-0.0124824975072221,0.480415867573121,1,2,1,0.698330458391427,-0.40744825492856
0.0823343481577193,0.27162229247655,1,2,1,0.693696572502001,-0.410322639495964
0.013369319776851,0.331431892950703,1,2,1,0.695485161429787,-0.409458646039975
-0.0268137828444942,0.375045598471675,1,2,1,0.700122578270162,-0.406174962366914
0.0399980411257104,0.264725701696242,1,2,1,0.694278919518099,-0.410306824403931
0.0191935240022448,0.175166861610644,1,2,1,0.696286955317406,-0.410479366847323
0.072751815358669,0.158768741264593,1,2,1,0.703071290729755,-0.408362072665134
0.121218240929263,0.187207709256217,1,2,1,0.681496634119777,-0.410752441823145
0.00673101792285442,0.234466488304825,1,2,1,0.692140006127806,-0.410384631332155
0.0862861407747449,0.186709265621935,1,2,1,0.697787692467511,-0.410183724628657
0.0754027993811215,0.0226057454495946,1,2,1,0.703053718773986,-0.408374549490582
0.123953353841389,0.0750060683606166,1,2,1,0.70145283950468,-0.409509037282699
0.0761126898326283,0.0902439221541162,1,2,1,0.703071290729755,-0.408362072665134
0.138264670097088,-0.00135500454516913,1,2,1,0.703255246553046,-0.408231424718272
0.0184147151106161,0.0873235385811089,1,2,1,0.695025462291592,-0.41043777498329
0.199771812563524,-0.0892254424334363,1,2,1,0.704446124797756,-0.407384248816118
0.168562409034468,0.0224573209028861,1,2,1,0.70313253213533,-0.408318584585742
0.128198183207329,-0.0226013000202748,1,2,1,0.703874165034375,-0.407791436369421
0.0740842984121217,-0.0457078034803063,1,2,1,0.67660737916254,-0.410842823434452
0.189862161912767,-0.0532097049687377,1,2,1,0.704446124797756,-0.407384248816118
0.193422923158397,-0.040925705895615,1,2,1,0.703829145277735,-0.407823462919965
0.180866247660571,-0.0542397708052152,1,2,1,0.704411564668093,-0.407408868634453
0.201041619320394,-0.102471747765384,1,2,1,0.704411564668093,-0.407408868634453
0.176906707450538,-0.204311737778984,1,2,1,0.70295792198177,-0.410084114788025
0.237548739015376,-0.196628026189006,1,2,1,0.705059814922507,-0.410900648503419
0.247184503555726,-0.214474105533946,1,2,1,0.704724998386814,-0.410828617596367
0.232173408186806,-0.118937753637649,1,2,1,0.701412946755333,-0.409537252335636
0.193344257140152,-0.184959307510422,1,2,1,0.704724998386814,-0.410828617596367
0.30954213425721,-0.17474328331132,1,2,1,0.701900453094797,-0.409699641633639
0.316885639786627,-0.281316100321028,1,2,0,0.704771568236854,0.405294967360048
0.262347584356157,-0.244979059024361,1,2,1,0.704961314910116,-0.410970279187872
0.239729938832797,-0.20458772576926,1,2,1,0.705059814922507,-0.410900648503419
0.345306236632357,-0.255811577083981,1,2,0,0.705290645008594,0.405759478629237
0.333698462740827,-0.266504991674734,1,2,0,0.705290645008594,0.405759478629237
0.379766528441306,-0.277866004206513,1,2,0,0.704922234986226,0.405337156575904
0.31890023519793,-0.226887987430917,1,2,0,0.705153399246672,0.405584806867631
0.352380265921921,-0.330998824093962,1,2,0,0.703713603570725,0.40510381636104
0.471632534057199,-0.278912412286455,1,2,0,0.695787048033413,0.406069293476816
0.454796553995827,-0.279892224858798,1,2,0,0.695716942421779,0.406060677632096
0.481447542586278,-0.39602490355056,1,2,0,0.696187773810454,0.406575502511386
0.560643498370004,-0.341860984945933,1,2,0,0.696130006903709,0.406502529591326
0.494317716575164,-0.359472994465011,1,2,0,0.696505702538719,0.406977119786383
0.406052411801161,-0.318061035972715,1,2,0,0.701794221532075,0.404680440250652
0.541229521047467,-0.333998954524506,1,2,0,0.696187773810454,0.406575502511386
0.601760065859753,-0.389689058373322,1,2,0,0.69683630674633,0.407394749113837
0.665026988674986,-0.392198866519186,1,2,0,0.659788642734508,0.398427348544701
0.512257850120355,-0.444040479066707,1,2,0,0.696488324296302,0.406955167060054
0.542795272733563,-0.426568818845127,1,2,0,0.69683630674633,0.407394749113837
0.58446176809446,-0.476345349717384,1,2,0,0.696649462335157,0.407158721549819
0.586633870726385,-0.481043862682699,1,2,0,0.696488324296302,0.406955167060054
0.626793625053399,-0.501133259839235,1,2,0,0.678970980365187,0.406913357806855
0.669707616518878,-0.405260848668504,1,2,0,0.678970980365187,0.406913357806855
0.638953823928082,-0.397880261101236,1,2,0,0.689243916380611,0.406259605936511
0.821035746365711,-0.480409784395441,1,2,0,0.698685292350821,0.439781364581257
0.744872919440812,-0.521918449262732,1,2,0,0.698685292350821,0.439781364581257
0.755691631126026,-0.475143993446669,1,2,0,0.676520582035413,0.412291443505174
0.805197607625267,-0.363498553353926,1,2,0,0.641326484336118,0.385558795648505
0.802904587899599,-0.377940699929562,1,2,0,0.676520582035413,0.412291443505174
0.815135078272267,-0.569973343448945,1,2,0,0.675037683726068,0.410452269570227
0.916363746805587,-0.505368207340498,1,2,0,0.697303013762101,0.438066984886312
0.852527764889568,-0.413959404151865,1,2,0,0.698769711804932,0.43988606633904
0.820114798371028,-0.49519581579894,1,2,0,0.698685292350821,0.439781364581257
0.924545371853102,-0.415631576485258,1,2,0,0.698769711804932,0.43988606633904
0.908695517276967,-0.513957595055575,1,2,0,0.696986767873776,0.437674758938533
0.921223315346907,-0.468361785596045,1,2,0,0.699023499698724,0.440200828367107
0.914971940482083,-0.488287853380361,1,2,0,0.699023499698724,0.440200828367107
1.01087623321176,-0.33849095614694,1,2,0,0.539766082844194,0.315804164868543
1.00184115023023,-0.453921802582317,1,2,0,0.698769711804932,0.43988606633904
1.05740488591596,-0.55982686880367,1,2,0,0.699044874495928,0.44022733859349
1.04096861611998,-0.528805140249977,1,2,0,0.699072240903378,0.440261279952084
1.04080366775549,-0.478766561158978,1,2,0,0.699044874495928,0.44022733859349
1.157249852873,-0.590552270935559,1,2,0,0.681723293914546,0.418744139565883
1.10211690566879,-0.583504108216591,1,2,0,0.699072240903378,0.440261279952084
1.18401832439959,-0.546714559077741,1,2,0,0.700299611130281,0.441783533579068
1.09739650286657,-0.504919354862336,1,2,0,0.699072240903378,0.440261279952084
1.15495471506116,-0.422038219181273,1,2,0,0.626389226798817,0.375162745854211
1.18549860164864,-0.4937162367097,1,2,0,0.700818394541108,0.442426957960271
1.20003510404842,-0.467474702241647,1,2,0,0.701181323179159,0.442877082481381
1.30753831444828,-0.47397777234547,1,2,0,0.700030447804946,0.441449702075532
1.25937758273854,-0.500731434213648,1,2,0,0.701181323179159,0.442877082481381
1.29302415453862,-0.391652678311536,1,2,0,0.663322708388682,0.400878328284138
1.25386648814172,-0.508454510430171,1,2,0,0.701188585218147,0.442886089270813
1.28456262127182,-0.45849290979309,1,2,0,0.701188585218147,0.442886089270813
1.39082263421722,-0.457484009423793,1,2,0,0.69987705755977,0.441259458861263
1.42358742339953,-0.406089636914732,1,2,0,0.703424125173572,0.445658731730946
1.44269034660804,-0.344523181301911,1,2,0,0.703424125173572,0.445658731730946
1.33063009650882,-0.390971876036736,1,2,0,0.697587286620694,0.4384195560833
1.52139710464944,-0.3389141437909,1,2,0,0.704703239400059,0.447245161178164
1.48879361492996,-0.360844491712378,1,2,0,0.70463194478114,0.4471567375796
1.45547031730127,-0.420795472271049,1,2,0,0.702593516856949,0.444628564553293
1.51063972776412,-0.375660507889038,1,2,0,0.704622820237292,0.447145420806826
1.44533186485467,-0.300714116370164,1,2,0,0.699788058205833,0.441149076853977
1.45731554277701,-0.436975199466342,1,2,0,0.700803400775248,0.44240836184806
1.53257044648457,-0.331685394407149,1,2,0,0.704622820237292,0.447145420806826
1.4879520414218,-0.344398524222121,1,2,0,0.704703239400059,0.447245161178164
1.57489314116795,-0.280933012098958,1,2,0,0.702807069891918,0.444893425045188
1.64754150360703,-0.275210406443158,1,2,0,0.701588677323527,0.443382306015518
1.54796752571082,-0.285201308861836,1,2,0,0.701341143074712,0.443075300109882
1.57947760381719,-0.212792921915767,1,2,0,0.701341143074712,0.443075300109882
1.63519225369946,-0.350537620609679,1,2,0,0.681901517391747,0.418965182352026
1.59816733236922,-0.215212314440301,1,2,0,0.701588677323527,0.443382306015518
1.64577749440271,-0.325871872305862,1,2,0,0.679634370948783,0.416153339747356
1.72417842365046,-0.203324511572006,1,2,0,0.69606153900437,0.436527238026446
1.74431433670228,-0.213717543889509,1,2,0,0.697622517627946,0.438463251561156
1.73001652457843,-0.155006641425746,1,2,0,0.697622517627946,0.438463251561156
1.63291752351142,-0.184286496036479,1,2,0,0.695837277373574,0.436249096131368
1.73714407327388,-0.251213550241163,1,2,0,0.695327857926854,0.435617285465419
1.80710228386298,-0.25742208518305,1,2,0,0.624366154764513,0.373748601330109
1.80820796530083,-0.113942540623388,1,2,0,0.699996090055762,0.441407089661474
1.77135077391092,-0.128335391178328,1,2,0,0.697575240608716,0.438404615941341
1.65889135360379,-0.136615135939861,1,2,0,0.688799786501595,0.427520803909572
1.80957950726278,-0.106744985206268,1,2,0,0.700186613973769,0.441643388146525
1.84750355589254,-0.107626853057233,1,2,0,0.700186613973769,0.441643388146525
1.8330269490186,-0.0645324687350562,1,2,0,0.699928459625568,0.441323210595973
1.85015890009813,-0.0855925858961286,1,2,0,0.700186613973769,0.441643388146525
1.87504361372436,-0.120300073173109,1,2,0,0.698727339749016,0.43983351413076
1.84443553054587,-0.014020184276391,1,2,0,0.694450987119434,0.434529740943209
1.94017540117904,0.0675566261739831,1,2,0,0.696115482410806,0.436594141674832
1.90822080349584,0.127707809640872,1,2,0,0.695533447513782,0.435872269240901
1.83219897829382,0.0527273660542237,1,2,0,0.678406166640076,0.41463005164518
1.97264505614522,0.067518173081611,1,2,0,0.695573474465538,0.43592191291903
1.97262135007055,0.138845859980759,1,2,0,0.695691149148938,0.436067859683652
1.96202862345593,0.112702324631274,1,2,0,0.696225099079644,0.43673009443632
1.84571063344352,0.107779241384714,1,2,0,0.684217128942695,0.421837134111041
1.907981056924,0.0623243785224838,1,2,0,0.69438868626342,0.434452471915533
1.97541004738615,0.105825490273033,1,2,0,0.696225099079644,0.43673009443632
1.95258895583618,0.209293863105561,1,2,0,0.691843562831307,0.431295866605467
1.97414947722376,0.136102167965769,1,2,0,0.695485406669376,0.435812686282119
2.08564923265988,0.281743487210341,1,2,0,0.646979320860286,0.389497619407874
1.92724328677768,0.182355171966103,1,2,0,0.695485406669376,0.435812686282119
1.8675646578905,0.260465530059482,1,2,0,0.62606897099186,0.374939743581655
1.99153915033256,0.290596799361023,1,2,0,0.691843562831307,0.431295866605467
1.94766957205934,0.310734686011151,1,2,0,0.69276303925317,0.432436253008386
2.00810993365779,0.339719965180679,1,2,0,0.69425782370294,0.434290168803594
1.94850888039616,0.3828692102954,1,2,0,0.69491011831756,0.435099181293226
2.10261141888777,0.367519458973779,1,2,0,0.660181235390839,0.398700697431799
1.98826288677596,0.38234581727099,1,2,0,0.695011958188621,0.435225488832465
1.97257887826163,0.423778257853108,1,2,0,0.69463069283663,0.434752622086808
1.98968708696649,0.415106530806473,1,2,0,0.695011958188621,0.435225488832465
2.04223918742782,0.534714088620916,1,2,0,0.528736902599964,0.308426349905522
2.00464475411976,0.370404718891385,1,2,0,0.69491011831756,0.435099181293226
1.91871916303944,0.551350230964571,1,2,0,0.501387685011342,0.290241643668858
